Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,VTR180-25SAT3-480G,OCZ,Vector 180 480GB,300,91.3,907,https://ssd.userbenchmark.com/OCZ-Vector-180-480GB/Rating/3508
SSD,RVD3X2-FHPX4-480G,OCZ,RevoDrive 3 X2 PCIe 480GB,301,91.2,231,https://ssd.userbenchmark.com/SpeedTest/8804/OCZ-REVODRIVE3-X2
SSD,SHSS37A/960G,HyperX,Savage 960GB,302,91.2,1274,https://ssd.userbenchmark.com/HyperX-Savage-960GB/Rating/3580
SSD,VTX460A-25SAT3-480G,OCZ,Vertex 460A 480GB,303,91.1,431,https://ssd.userbenchmark.com/SpeedTest/21677/OCZ-VERTEX460A
SSD,SSD7CS2211-480-RB,PNY,CS2211 480GB,304,91.1,1608,https://ssd.userbenchmark.com/PNY-CS2211-480GB/Rating/3630
SSD,SSD7CS2211-480-PB,PNY,CS2211 480GB,304,91.1,1608,https://ssd.userbenchmark.com/PNY-CS2211-480GB/Rating/3630
SSD,MZ-750120BW,Samsung,750 EVO 120GB,305,91,16496,https://ssd.userbenchmark.com/SpeedTest/42465/Samsung-SSD-750-EVO-120GB
SSD,ASU800SS-256GT-C,Adata,Ultimate SU800 256GB,306,91,28828,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-256GB/Rating/3912
SSD,CSSD-N240GBXT,Corsair,Neutron XT 240GB,307,90.9,1359,https://ssd.userbenchmark.com/Corsair-Neutron-XT-240GB/Rating/3277
SSD,VTX4-25SAT3-512G,OCZ,Vertex 4 512GB,308,90.9,1264,https://ssd.userbenchmark.com/SpeedTest/4340/OCZ-VERTEX4
SSD,MZ-7TE120BW,Samsung,840 Evo 120GB,309,90.8,86163,https://ssd.userbenchmark.com/Samsung-840-Evo-120GB/Rating/1886
SSD,,Samsung,MZFLV256 NVMe PCIe M.2 256GB,310,90.8,3799,https://ssd.userbenchmark.com/SpeedTest/37597/NVMe-SAMSUNG-MZFLV256
SSD,VTR180-25SAT3-240G,OCZ,Vector 180 240GB,311,90.7,955,https://ssd.userbenchmark.com/OCZ-Vector-180-240GB/Rating/3493
SSD,CT256M550SSD1,Crucial,M550 256GB,312,90.6,5832,https://ssd.userbenchmark.com/Crucial-M550-256GB/Rating/2000
SSD,,Micron,M600 256GB,313,90.4,833,https://ssd.userbenchmark.com/SpeedTest/24442/Micron-M600-MTFDDAK256MBF
SSD,CT500BX100SSD1,Crucial,BX100 500GB,314,90.4,12053,https://ssd.userbenchmark.com/Crucial-BX100-500GB/Rating/3474
SSD,SSD7CS2211-960-RB,PNY,CS2211 960GB,315,90.4,194,https://ssd.userbenchmark.com/PNY-CS2211-960GB/Rating/3631
SSD,SSD7CS2211-960-PB,PNY,CS2211 960GB,315,90.4,194,https://ssd.userbenchmark.com/PNY-CS2211-960GB/Rating/3631
SSD,MKNSSDRE512GB,Mushkin,Reactor 512GB,316,90.3,789,https://ssd.userbenchmark.com/Mushkin-Reactor-512GB/Rating/3584
SSD,HDTS451XZSTA,Toshiba,Q300 Pro 512GB,317,90.3,117,https://ssd.userbenchmark.com/SpeedTest/57809/TOSHIBA-Q300-Pro
SSD,CSSD-F512GBLX,Corsair,Force LX 512GB,318,90.2,385,https://ssd.userbenchmark.com/SpeedTest/16265/CORSAIR-FORCE-LX-SSD
SSD,MZ-7PD128BW,Samsung,840 Pro 128GB,319,90.1,28715,https://ssd.userbenchmark.com/Samsung-840-Pro-128GB/Rating/1890
SSD,CT1050MX300SSD1,Crucial,MX300 1TB,320,90,13262,https://ssd.userbenchmark.com/Crucial-MX300-1TB/Rating/3645
SSD,CT120BX300SSD1,Crucial,BX300 120GB,321,89.9,5284,https://ssd.userbenchmark.com/Crucial-BX300-120GB/Rating/3945
SSD,VTX4-25SAT3-256G,OCZ,Vertex 4 256GB,322,89.8,9218,https://ssd.userbenchmark.com/OCZ-Vertex-4-256GB/Rating/1315
SSD,VX500-25SAT3-512G,Toshiba,OCZ VX500 512GB,323,89.6,133,https://ssd.userbenchmark.com/SpeedTest/190983/TOSHIBA-VX500
SSD,CT1050MX300SSD4,Crucial,MX300 SATA M.2 1TB,324,89.5,5390,https://ssd.userbenchmark.com/SpeedTest/182535/Crucial-CT1050MX300SSD4
SSD,PX-256M6S,Plextor,M6S 256GB,325,89.5,1287,https://ssd.userbenchmark.com/Plextor-M6S-256GB/Rating/3505
SSD,SSDPEKKF128GX1,Intel,Pro 6000p NVMe PCIe M.2 128GB,326,89.5,69,https://ssd.userbenchmark.com/SpeedTest/275754/INTEL-SSDPEKKF128G7
SSD,VTR150-25SAT3-240G,OCZ,Vector 150 240GB,327,89.4,1429,https://ssd.userbenchmark.com/OCZ-Vector-150-240GB/Rating/1748
SSD,PX-256M5P,Plextor,M5 Pro 256GB,328,89.4,2102,https://ssd.userbenchmark.com/Plextor-M5-Pro-256GB/Rating/1410
SSD,VTX460-25SAT3-240G,OCZ,Vertex 460 240GB,329,89.3,1552,https://ssd.userbenchmark.com/OCZ-Vertex-460-240GB/Rating/2043
SSD,ZTSSD-A5P-480G-PE,Zotac,Premium Edition 480GB,330,89.2,252,https://ssd.userbenchmark.com/Zotac-Premium-Edition-480GB/Rating/3599
SSD,MZ-MTE250BW,Samsung,840 Evo mSATA 250GB,331,89.1,1313,https://ssd.userbenchmark.com/SpeedTest/5250/Samsung-SSD-840-EVO-250GB-mSATA
SSD,SDSSDXP-240G-G25,SanDisk,Extreme II 240GB,332,89,2040,https://ssd.userbenchmark.com/SanDisk-Extreme-II-240GB/Rating/1545
SSD,RADEON-R7SSD-240G,OCZ,AMD Radeon R7 240GB,333,89,2061,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-240GB/Rating/2492
SSD,CT750MX300SSD1,Crucial,MX300 750GB,334,88.9,17214,https://ssd.userbenchmark.com/Crucial-MX300-750GB/Rating/3644
SSD,MKNSSDRE1TB,Mushkin,Reactor 1TB,335,88.9,8442,https://ssd.userbenchmark.com/Mushkin-Reactor-1TB/Rating/3583
SSD,CT512M550SSD3,Crucial,M550 mSATA 512GB,336,88.8,380,https://ssd.userbenchmark.com/SpeedTest/8510/Crucial-CT512M550SSD3
SSD,CSSD-N240GBXTI,Corsair,Neutron XTi 240GB,337,88.7,715,https://ssd.userbenchmark.com/SpeedTest/159221/Corsair-Neutron-XTI-SSD
SSD,ASP610SS3-1TM-C,Adata,Premier SP610 1TB,338,88.6,136,https://ssd.userbenchmark.com/SpeedTest/19263/ADATA-SP610
SSD,SB1CSK31MT560-0240,OCZ,Saber 1000 240GB,339,88.6,89,https://ssd.userbenchmark.com/SpeedTest/36693/OCZ-SABER1000
SSD,PI240GS325SSDR,Patriot,Ignite 240GB,340,88.6,1645,https://ssd.userbenchmark.com/Patriot-Ignite-240GB/Rating/3573
SSD,,PNY,SSD2SC240G5SA754D117-511 240GB,341,88.2,440,https://ssd.userbenchmark.com/SpeedTest/11704/SSD2SC240G5SA754D117-511
SSD,SKC400S37/1T,Kingston,SSDNow KC400 1TB,342,88.2,582,https://ssd.userbenchmark.com/SpeedTest/127752/KINGSTON-SKC400S371T
SSD,CT250MX200SSD3,Crucial,MX200 mSATA 250GB,343,88.1,878,https://ssd.userbenchmark.com/SpeedTest/29438/Crucial--CT250MX200SSD3
SSD,WDS100T1B0A,WD,Blue 1TB,344,88,5000,https://ssd.userbenchmark.com/SpeedTest/186717/WDC-WDS100T1B0A-00H9H0
SSD,GP-GSM2NE8128GNTD,Gigabyte,NVMe PCIe M.2 128GB,345,88,1235,https://ssd.userbenchmark.com/SpeedTest/602706/GIGABYTE-GP-GSM2NE8128GNTD
SSD,TRN150-25SAT3-960G,OCZ,Trion 150 960GB,346,87.8,2281,https://ssd.userbenchmark.com/OCZ-Trion-150-960GB/Rating/3621
SSD,ASX930SS3-120GM-C,Adata,XPG SX930 120GB,347,87.7,1009,https://ssd.userbenchmark.com/Adata-XPG-SX930-120GB/Rating/3635
SSD,TS256GSSD370S,Transcend,SSD370S 256GB,348,87.7,8296,https://ssd.userbenchmark.com/SpeedTest/26718/TS256GSSD370S
SSD,2AP97AA#ABL,HP,S700 Pro 128GB,349,87.7,495,https://ssd.userbenchmark.com/SpeedTest/300937/HP-SSD-S700-Pro
SSD,VTX4-25SAT3-128G,OCZ,Vertex 4 128GB,350,87.4,17049,https://ssd.userbenchmark.com/OCZ-Vertex-4-128GB/Rating/1895
SSD,SSDSC2BB800G4,Intel,S3500 Series 800GB,351,87.4,261,https://ssd.userbenchmark.com/SpeedTest/30895/INTEL-SSDSC2BB800G4
SSD,PX-256M6V,Plextor,M6V 256GB,352,87.1,378,https://ssd.userbenchmark.com/Plextor-M6V-256GB/Rating/3499
SSD,PX-512M5P,Plextor,M5 Pro 512GB,353,87,493,https://ssd.userbenchmark.com/SpeedTest/1262/PLEXTOR-PX-512M5Pro
SSD,RADEON-R7SSD-120G,OCZ,AMD Radeon R7 120GB,354,87,1010,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-120GB/Rating/3492
SSD,SSD7CS2211-240-RB,PNY,CS2211 240GB,355,86.9,1531,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSD7CS2211-240-PB,PNY,CS2211 240GB,355,86.9,1531,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SDSSDHII-480G-G25,SanDisk,Ultra II 480GB,356,86.9,47943,https://ssd.userbenchmark.com/SanDisk-Ultra-II-480GB/Rating/3473
SSD,TS1TSSD370,Transcend,SSD370 1TB,357,86.9,207,https://ssd.userbenchmark.com/Transcend-SSD370-1TB/Rating/3579
SSD,CT256M550SSD3,Crucial,M550 mSATA 256GB,358,86.8,621,https://ssd.userbenchmark.com/SpeedTest/8589/Crucial-CT256M550SSD3
SSD,,OCZ,AGILITY3 256GB,359,86.8,5,https://ssd.userbenchmark.com/SpeedTest/9551/OCZ-AGILITY3
SSD,ASP610SS3-512GM-C,Adata,Premier SP610 512GB,360,86.7,213,https://ssd.userbenchmark.com/SpeedTest/15096/ADATA-SP610
SSD,VTX450-25SAT3-256G,OCZ,Vertex 450 256GB,361,86.6,367,https://ssd.userbenchmark.com/OCZ-Vertex-450-256GB/Rating/1605
SSD,VTX460-25SAT3-480G,OCZ,Vertex 460 480GB,362,86.6,346,https://ssd.userbenchmark.com/SpeedTest/11920/OCZ-VERTEX460
SSD,THNSNJ256GCSU,Toshiba,HG6 256GB,363,86.5,3732,https://ssd.userbenchmark.com/SpeedTest/11911/TOSHIBA-THNSNJ256GCSU
SSD,PX-512M6S,Plextor,M6S 512GB,364,86.5,79,https://ssd.userbenchmark.com/Plextor-M6S-512GB/Rating/3506
SSD,ASX930SS3-240GM-C,Adata,XPG SX930 240GB,365,86.5,1270,https://ssd.userbenchmark.com/Adata-XPG-SX930-240GB/Rating/3636
SSD,PI960GS25SSDR,Patriot,Ignite 960GB,366,86.4,159,https://ssd.userbenchmark.com/Patriot-Ignite-960GB/Rating/3575
SSD,CT525MX300SSD1,Crucial,MX300 525GB,367,86.3,81500,https://ssd.userbenchmark.com/Crucial-MX300-525GB/Rating/3643
SSD,CT512MX100SSD1,Crucial,MX100 512GB,368,86.1,26293,https://ssd.userbenchmark.com/Crucial-MX100-512GB/Rating/3475
SSD,CT525MX300SSD4,Crucial,MX300 SATA M.2 525GB,369,86.1,16393,https://ssd.userbenchmark.com/SpeedTest/174014/Crucial-CT525MX300SSD4
SSD,ARC100-25SAT3-240G,OCZ,ARC 100 240GB,370,86,10150,https://ssd.userbenchmark.com/OCZ-ARC-100-240GB/Rating/2603
SSD,VTX460A-25SAT3-120G,OCZ,Vertex 460A 120GB,371,85.9,724,https://ssd.userbenchmark.com/OCZ-Vertex-460A-120GB/Rating/3490
SSD,VTR180-25SAT3-120G,Toshiba,OCZ VT180 120GB,372,85.8,38,https://ssd.userbenchmark.com/SpeedTest/172941/TOSHIBA-VT180
SSD,CT128M550SSD1,Crucial,M550 128GB,373,85.8,2256,https://ssd.userbenchmark.com/Crucial-M550-128GB/Rating/3485
SSD,CT500MX200SSD3,Crucial,MX200 mSATA 500GB,374,85.8,477,https://ssd.userbenchmark.com/SpeedTest/24060/Crucial-CT500MX200SSD3
SSD,SSD7CS1311-480-RB,PNY,CS1311 480GB,375,85.7,10711,https://ssd.userbenchmark.com/PNY-CS1311-480GB/Rating/3616
SSD,,Micron,M600 SATA M.2 256GB,376,85.6,2202,https://ssd.userbenchmark.com/SpeedTest/22043/Micron-M600-MTFDDAV256MBF
SSD,PX-128M6Pro,Plextor,M6 Pro 128GB,377,85.6,644,https://ssd.userbenchmark.com/SpeedTest/14853/PLEXTOR-PX-128M6Pro
SSD,VTR180-25SAT3-120G,OCZ,Vector 180 120GB,378,85.6,334,https://ssd.userbenchmark.com/OCZ-Vector-180-120GB/Rating/3495
SSD,SDSSDH3-250G-G25,SanDisk,Ultra 3D 250GB,379,85.6,4348,https://ssd.userbenchmark.com/SanDisk-Ultra-3D-250GB/Rating/3952
SSD,CT128M550SSD4,Crucial,M550 SATA M.2 128GB,380,85.6,149,https://ssd.userbenchmark.com/SpeedTest/15846/Crucial-CT128M550SSD4
SSD,WDS250G2B0A,WD,Blue 3D 250GB,381,85.6,13721,https://ssd.userbenchmark.com/WD-Blue-3D-250GB/Rating/3948
SSD,SSD7CS900-960-RB,PNY,CS900 960GB,382,85.5,4053,https://ssd.userbenchmark.com/SpeedTest/443150/PNY-CS900-960GB-SSD
SSD,SKC400S37/512G,Kingston,SSDNow KC400 512GB,383,85.5,1959,https://ssd.userbenchmark.com/SpeedTest/72936/KINGSTON-SKC400S37512G
SSD,CT250BX100SSD1,Crucial,BX100 250GB,384,85.5,30870,https://ssd.userbenchmark.com/Crucial-BX100-250GB/Rating/3145
SSD,PX-128M6S,Plextor,M6S 128GB,385,85.5,2467,https://ssd.userbenchmark.com/Plextor-M6S-128GB/Rating/2225
SSD,SHSS37A/120G,HyperX,Savage 120GB,386,85.5,5773,https://ssd.userbenchmark.com/HyperX-Savage-120GB/Rating/3496
SSD,ST480HM000,Seagate,600 480GB,387,85.2,1073,https://ssd.userbenchmark.com/SpeedTest/2966/ST480HM000-1G5162
SSD,MZ-MTE120BW,Samsung,840 Evo mSATA 120GB,388,85.2,577,https://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA
SSD,ARC100-25SAT3-480G,OCZ,ARC 100 480GB,389,85.2,1583,https://ssd.userbenchmark.com/OCZ-ARC-100-480GB/Rating/3471
SSD,WDS250G2B0B,WD,Blue 3D SATA M.2 250GB,390,85.2,9861,https://ssd.userbenchmark.com/SpeedTest/341807/WDC-WDS250G2B0B-00YS70
SSD,,Samsung,MZ7PD256HAFV-000H7 256GB,391,85.1,2880,https://ssd.userbenchmark.com/SpeedTest/4570/SAMSUNG-MZ7PD256HAFV-000H7
SSD,WDS500G1B0A,WD,Blue 500GB,392,85,12572,https://ssd.userbenchmark.com/SpeedTest/192687/WDC-WDS500G1B0A-00H9H0
SSD,VX500-25SAT3-256G,Toshiba,OCZ VX500 256GB,393,84.9,168,https://ssd.userbenchmark.com/SpeedTest/193061/TOSHIBA-VX500
SSD,HDTS325XZSTA,Toshiba,Q Series Pro 256GB,394,84.9,1419,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,HDTS325EZSTA,Toshiba,Q Series Pro 256GB,394,84.9,1419,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ256GCST,Toshiba,Q Series Pro 256GB,394,84.9,1419,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,WDS500G1B0B,WD,Blue SATA M.2 500GB,395,84.9,5060,https://ssd.userbenchmark.com/SpeedTest/209713/WDC-WDS500G1B0B-00AS40
SSD,ZTSSD-A5P-240G-PE,Zotac,Premium Edition 240GB,396,84.8,1040,https://ssd.userbenchmark.com/Zotac-Premium-Edition-240GB/Rating/3598
SSD,SSDSC2BB480G4,Intel,S3500 Series 480GB,397,84.8,776,https://ssd.userbenchmark.com/SpeedTest/16864/INTEL-SSDSC2BB480G4
SSD,TS512GSSD370,Transcend,SSD370 512GB,398,84.6,1268,https://ssd.userbenchmark.com/Transcend-SSD370-512GB/Rating/3472
SSD,TS512GMTS800,Transcend,MTS800 M.2 512GB,399,84.6,511,https://ssd.userbenchmark.com/SpeedTest/22251/TS512GMTS800
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,400,84.6,3548,https://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB
SSD,SD8SB8U-1T00-1122,SanDisk,X400 1TB,401,84.5,1765,https://ssd.userbenchmark.com/SpeedTest/66487/SanDisk-SD8SB8U1T001122
SSD,SKC400S37/256G,Kingston,SSDNow KC400 256GB,402,84.5,2326,https://ssd.userbenchmark.com/SpeedTest/79042/KINGSTON-SKC400S37256G
SSD,GP-GSTFS30512GTTD,Gigabyte,UD PRO 512GB,403,84.3,2369,https://ssd.userbenchmark.com/SpeedTest/522549/GIGABYTE-GP-GSTFS30512GTTD
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,404,84.3,1037,https://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488
SSD,TRN150-25SAT3-480G,OCZ,Trion 150 480GB,405,84.3,11455,https://ssd.userbenchmark.com/OCZ-Trion-150-480GB/Rating/3620
SSD,WDS100T1B0B,WD,Blue SATA M.2 1TB,406,84.2,2089,https://ssd.userbenchmark.com/SpeedTest/199326/WDC-WDS100T1B0B-00AS40
SSD,SDSSDXP-120G-G25,SanDisk,Extreme II 120GB,407,84.2,1984,https://ssd.userbenchmark.com/SanDisk-Extreme-II-120GB/Rating/1889
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,408,84.1,7972,https://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB
SSD,,Apple,SM0256F 251GB,409,84,222,https://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F
SSD,SDSSDHII-960G-G25,SanDisk,Ultra II 960GB,410,83.9,22467,https://ssd.userbenchmark.com/SanDisk-Ultra-II-960GB/Rating/3582
SSD,SSDSC2BP240G410,Intel,730 Series 240GB,411,83.9,6698,https://ssd.userbenchmark.com/Intel-730-Series-240GB/Rating/2031
SSD,GP-GSTFS30256GTTD,Gigabyte,UD PRO 256GB,412,83.9,1777,https://ssd.userbenchmark.com/SpeedTest/514244/GIGABYTE-GP-GSTFS30256GTTD
SSD,,Samsung,SM841N 2.5 7mm 256GB,413,83.8,1670,https://ssd.userbenchmark.com/SpeedTest/12586/SAMSUNG-SSD-SM841N-25-7mm-256GB
SSD,,Apple,SM0512F 500GB,414,83.8,240,https://ssd.userbenchmark.com/SpeedTest/9630/APPLE-SSD-SM0512F
SSD,HDTS251EZSTA,Toshiba,HG5d Q Series 512GB,415,83.6,453,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,HDTS251XZSTA,Toshiba,HG5d Q Series 512GB,415,83.6,453,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,THNSNH512GBST,Toshiba,HG5d Q Series 512GB,415,83.6,453,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,SD8SB8U-512G-1122,SanDisk,X400 512GB,416,83.6,6144,https://ssd.userbenchmark.com/SpeedTest/74118/SanDisk-SD8SB8U512G1122
SSD,MKNSSDST480GB,Mushkin,Striker 480GB,417,83.6,207,https://ssd.userbenchmark.com/SpeedTest/24686/MKNSSDST480GB
SSD,MKNSSDE3480GB,Mushkin,ECO3 480GB,418,83.5,2069,https://ssd.userbenchmark.com/SpeedTest/82715/MKNSSDE3480GB
SSD,VTR1-25SAT3-128G,OCZ,Vector 128GB,419,83.4,1202,https://ssd.userbenchmark.com/SpeedTest/4023/OCZ-VECTOR
SSD,SD6SB2M-512G-1022I,SanDisk,X210 512GB,420,83.3,1309,https://ssd.userbenchmark.com/SpeedTest/16627/SanDisk-SD6SB2M512G1022I
SSD,CT960BX200SSD1,Crucial,BX200 960GB,421,83.2,963,https://ssd.userbenchmark.com/Crucial-BX200-960GB/Rating/3628
SSD,VTR150-25SAT3-120G,OCZ,Vector 150 120GB,422,83.2,1217,https://ssd.userbenchmark.com/OCZ-Vector-150-120GB/Rating/2242
SSD,CT1000MX200SSD1,Crucial,MX200 1TB,423,83.2,3067,https://ssd.userbenchmark.com/Crucial-MX200-1TB/Rating/3578
SSD,TS512GMTS600,Transcend,MTS600 M.2 512GB,424,83.2,114,https://ssd.userbenchmark.com/SpeedTest/13460/TS512GMTS600
SSD,VX500-25SAT3-128G,Toshiba,OCZ VX500 128GB,425,83,84,https://ssd.userbenchmark.com/SpeedTest/194663/TOSHIBA-VX500
SSD,CSSD-F256GBLX,Corsair,Force LX 256GB,426,83,1956,https://ssd.userbenchmark.com/SpeedTest/13556/CORSAIR-FORCE-LX-SSD
SSD,ST240HM000,Seagate,600 240GB,427,82.9,2636,https://ssd.userbenchmark.com/Seagate-600-240GB/Rating/1601
SSD,PX-128M5P,Plextor,M5 Pro 128GB,428,82.9,3464,https://ssd.userbenchmark.com/Plextor-M5-Pro-128GB/Rating/1893
SSD,SDSSDHII-240G-G25,SanDisk,Ultra II 240GB,429,82.9,45730,https://ssd.userbenchmark.com/SanDisk-Ultra-II-240GB/Rating/2548
SSD,,Plextor,PX-256M5S 256GB,430,82.8,1876,https://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S
SSD,CSSD-N480GBGTXB-BK,Corsair,Neutron GTX 480GB,431,82.8,444,https://ssd.userbenchmark.com/SpeedTest/9137/Corsair-Neutron-GTX-SSD
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,432,82.6,88,https://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP
SSD,CT480M500SSD1,Crucial,M500 480GB,433,82.5,7272,https://ssd.userbenchmark.com/SpeedTest/2643/Crucial-CT480M500SSD1
SSD,,Samsung,MZ7PD128HAFV-000 128GB,434,82.4,1291,https://ssd.userbenchmark.com/SpeedTest/9510/SAMSUNG-MZ7PD128HAFV-000
SSD,CT500MX200SSD1,Crucial,MX200 500GB,435,82.3,13093,https://ssd.userbenchmark.com/Crucial-MX200-500GB/Rating/3504
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,436,82.3,1519,https://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB
SSD,,Liteonit,LCS-512M6S 2.5 7mm 512GB,437,82.2,907,https://ssd.userbenchmark.com/SpeedTest/4103/LITEONIT-LCS-512M6S-25-7mm-512GB
SSD,SSDSC2KW480H6,Intel,540s Series 480GB,438,82.2,3431,https://ssd.userbenchmark.com/SpeedTest/128513/INTEL-SSDSC2KW480H6
SSD,WDS250G1B0A,WD,Blue 250GB,439,82.1,21094,https://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0
SSD,CSSD-P256GBP-BK,Corsair,Performance Pro 256GB,440,81.9,272,https://ssd.userbenchmark.com/Corsair-Performance-Pro-256GB/Rating/45
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,441,81.8,2091,https://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002
SSD,CT960M500SSD1,Crucial,M500 960GB,442,81.8,3199,https://ssd.userbenchmark.com/SpeedTest/2379/Crucial-CT960M500SSD1
SSD,CT256MX100SSD1,Crucial,MX100 256GB,443,81.7,48938,https://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317
SSD,SD6SB2M-256G-1022I,SanDisk,X210 256GB,444,81.7,199,https://ssd.userbenchmark.com/SpeedTest/2244/SanDisk-SD6SB2M256G1022I
SSD,ASP610SS3-256GM-C,Adata,Premier SP610 256GB,445,81.7,1717,https://ssd.userbenchmark.com/Adata-Premier-SP610-256GB/Rating/3281
SSD,SKC400S37/128G,Kingston,SSDNow KC400 128GB,446,81.7,627,https://ssd.userbenchmark.com/SpeedTest/78104/KINGSTON-SKC400S37128G
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,447,81.5,15443,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,448,81.5,898,https://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,449,81.4,2135,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,449,81.4,2135,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,449,81.4,2135,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,,Plextor,PX-256M6M 256GB,450,81.4,247,https://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M
SSD,,Toshiba,THNSNH512GCST 512GB,451,81.4,269,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,ARC100-25SAT3-120G,OCZ,ARC 100 120GB,452,81.3,3313,https://ssd.userbenchmark.com/OCZ-ARC-100-120GB/Rating/3487
SSD,MKNSSDRE256GB,Mushkin,Reactor 256GB,453,81.3,848,https://ssd.userbenchmark.com/SpeedTest/30195/MKNSSDRE256GB
SSD,HDTS412XZSTA,Toshiba,Q300 Pro 128GB,454,81.1,207,https://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-Pro
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,455,81,697,https://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB
SSD,SHSS37A/480G,HyperX,Savage 480GB,456,81,151,https://ssd.userbenchmark.com/HyperX-Savage-480GB/Rating/3602
SSD,CSSD-F240GBLEB,Corsair,Force LE 240GB,457,81,12071,https://ssd.userbenchmark.com/SpeedTest/42143/Corsair-Force-LE-SSD
SSD,HDTS312EZSTA,Toshiba,Q Series Pro 128GB,458,80.9,2285,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS312XZSTA,Toshiba,Q Series Pro 128GB,458,80.9,2285,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,TS256GSSD370,Transcend,SSD370 256GB,459,80.9,4299,https://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701
SSD,,Samsung,SM841 2.5" 7mm 256GB,460,80.8,1982,https://ssd.userbenchmark.com/SpeedTest/4650/SAMSUNG-SSD-SM841-25--7mm-256GB
SSD,SSDSC2KW010X6,Intel,540s Series 1TB,461,80.8,1413,https://ssd.userbenchmark.com/SpeedTest/123180/INTEL-SSDSC2KW010X6
SSD,,Plextor,PX-256M3P 256GB,462,80.7,127,https://ssd.userbenchmark.com/SpeedTest/3332/PLEXTOR-PX-256M3P
SSD,SD7SB6S-256G-1122,SanDisk,X300 256GB,463,80.6,1842,https://ssd.userbenchmark.com/SpeedTest/19618/SanDisk-SD7SB6S256G1122
SSD,,Samsung,SM841 mSATA 256GB,464,80.6,836,https://ssd.userbenchmark.com/SpeedTest/4244/SAMSUNG-SSD-SM841-mSATA-256GB
SSD,CSSD-N240GBGTXB-BK,Corsair,Neutron GTX 240GB,465,80.5,2921,https://ssd.userbenchmark.com/Corsair-Neutron-GTX-240GB/Rating/1404
